Gene ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000262140	6.816649750363257	0.6161876157426917	0.5267430380120208	1.1698068532015977	0.24207870512786245	0.34477736629691663
ENSG00000262141	6.270548733931314	-0.41993400481400023	0.7957516365149198	-0.5277199386647152	0.5976937323125355	0.6921321155387157
ENSG00000262147	17.87062357032242	-1.1563260567455638	0.4112412712940467	-2.8117947722196512	0.004926592602817175	0.014927829817258235
ENSG00000262151	86.23560662779957	-0.2613758671993208	0.3427212032401239	-0.7626486623186564	0.44567295499828785	0.553184212483575
ENSG00000262152	294.63788697428754	1.9627707205493308	0.3655972401898156	5.368669412083838	7.931966117384557e-08	1.3336926297091405e-06
ENSG00000262155	170.69832446011657	-0.6958647628695394	0.3068829345579439	-2.2675251195440786	0.02335816617563958	0.052935041947608806
ENSG00000262165	4.702880368874575	0.05772974178398469	0.6750073691512599	0.08552460968918436	0.9318443314421638	0.9514152863746006
ENSG00000262171	31.103504544283844	-0.4229410919401399	0.32457854309301387	-1.3030469848986241	0.192558721337874	0.2878719719027495
ENSG00000262172	8.324394172126794	0.5780821836755878	0.6382905728421968	0.905672444920326	0.36510925143011996	0.4743925380591592
ENSG00000262202	6.180735128724118	0.9480781388635212	0.8782840075008246	1.079466471854927	0.28037983244490916	0.38677818360734567
ENSG00000262209	9.241195000698756	-1.347705426084258	0.6514046438013174	-2.068922042403058	0.03855340277371859	0.07971003862619283
ENSG00000262223	3.0955018722552867	-0.5467179494221162	0.7883478925198036	-0.6934983331719662	0.4879968715032703	0.5935643506919956
ENSG00000262227	24.870110301307722	-0.6547954316069226	0.3710583704541401	-1.7646696146633625	0.07761930815062512	0.1401584540447793
ENSG00000262228	18.827935446721117	-1.4325869007899943	0.39414594234534106	-3.634661040185964	0.00027834634878199375	0.0013825443291798946
ENSG00000262246	2028.6800199743586	0.4050739335708978	0.2725256554836453	1.486369908374395	0.1371813047079204	0.22057728472848925
ENSG00000262248	11.04512499378148	-1.5941879638006713	0.5023055692111389	-3.1737413668423233	0.001504877205513234	0.005613484404122983
ENSG00000262265	121.08937962091622	0.2834169825325948	0.20316305914691687	1.395022223639793	0.16300913802375083	0.25267724246903267
ENSG00000262292	138.63174798653796	-1.5353897495003037	0.3884313876979119	-3.9527952635341514	7.724352514323264e-05	0.0004710109150762054
ENSG00000262294	5.096256295290082	0.42045722019362075	0.7554154142987765	0.5565907343629137	0.5778070858196169	0.6745111304259384
ENSG00000262298	11.446899333660657	-0.2316490498117061	0.53081343019512	-0.43640389755503173	0.6625437116291536	0.7469518104226577
ENSG00000262304	5.341233790538303	-0.3794181989195258	0.6119016832938212	-0.6200639894911644	0.53521565914538	0.6365450625031793
ENSG00000262312	197.2179027498295	-1.28990036920515	0.2565545794289713	-5.027781503944142	4.961867739890403e-07	6.468789348661647e-06
ENSG00000262313	24.94250948543212	-1.509661268505193	0.38421085658069654	-3.92925197882355	8.521051346838397e-05	0.0005116858297635701
ENSG00000262316	8.046297098431689	-1.3258246586893654	0.5351995239873883	-2.4772530603383114	0.01323979913337585	0.03350376270533128
ENSG00000262319	258.50192011944125	-1.957186572449773	0.594589899644884	-3.291657953858102	0.0009959866799773174	0.0039945525579462874
ENSG00000262332	29.670313826877077	0.1447680528601448	0.599167434908124	0.24161535561815617	0.8090782225084185	0.8622698065158207
ENSG00000262333	15.201516257513145	-0.8517428784245665	0.4553364298669888	-1.870579252078237	0.0614034226333786	0.11600447253669519
ENSG00000262339	88.65131916625725	-0.49870995808911855	0.38699471996282453	-1.288673804482463	0.1975115131092925	0.29350336301959473
ENSG00000262362	72.8352274127353	1.5347967193665613	0.3962887429083377	3.8729253526173526	0.00010753677202897335	0.000621798836682687
ENSG00000262370	388.66565294602384	-0.34339215694123687	0.2873827995408987	-1.1948946056960073	0.23212821073414347	0.3338285260838813
ENSG00000262380	220.69993342952367	0.3304466232713715	0.3282287576136759	1.0067570729445527	0.3140515280146682	0.42163582416172396
ENSG00000262402	18.201606049988513	0.2510929720779054	0.40586184546314413	0.6186661172630648	0.5361363355155601	0.6373869031461733
ENSG00000262408	111.42267302645878	1.9783031786661036	0.4304885551873665	4.595483793535612	4.317463511570875e-06	4.0741959406959885e-05
ENSG00000262410	4.960116539171343	-0.2999588025898858	0.6246023780039843	-0.4802396102756631	0.6310570243372398	0.7198824292713795
ENSG00000262412	4.3779752638119955	0.38156220715813105	0.720900410071938	0.52928560148836	0.5966073423391475	0.6911103089463219
ENSG00000262420	56.71644612773939	-0.03179880643244651	0.2140984439759329	-0.14852422951761882	0.8819290656216445	0.9155643514990398
ENSG00000262434	15.083699186074227	-0.9511471814594532	0.464447713706323	-2.0479101379770754	0.04056880531587948	0.08310212674893452
ENSG00000262454	10.056671978441265	0.4067560679076536	0.5351549123971983	0.7600716325028416	0.4472117680838221	0.5546114882609905
ENSG00000262468	62.53869736810968	-1.0546575623559298	0.23197245087660992	-4.546477645817175	5.455116079460752e-06	4.965316295304914e-05
ENSG00000262470	3.520207596263421	-0.5841641063572994	0.8720764020346446	-0.6698542753758547	0.5029506904248089	0.607720511299892
ENSG00000262480	153.83127999853716	0.9409427168801979	0.3562508204393058	2.641236631314666	0.008260400280633528	0.022849246887479368
ENSG00000262481	5.446622641740515	-1.2354435200738898	0.5788711697142148	-2.1342287968561653	0.03282405653905934	0.06995784780147815
ENSG00000262482	7.315997074533408	-0.1628078312080197	0.5679791376199289	-0.28664403395211463	0.7743848943501173	0.835515404295032
ENSG00000262484	15.10518403131376	0.534658739641694	0.335732109188741	1.5925159524766244	0.11126882160610979	0.18694210793405316
ENSG00000262488	3.7337217164509497	-0.1309229583107694	0.656894427774728	-0.19930593528442508	0.8420234366273678	0.886580423798149
ENSG00000262495	6.086073181301993	-2.4666562429342513	0.8663735613965066	-2.8471047049938263	0.004411884876416731	0.01365893998184499
ENSG00000262500	6.533785993003474	0.3899766568393579	2.9082927989626994	0.13409126377455904	0.8933304077534399	0.9238732003931659
ENSG00000262503	8.835716584786114	-0.5635146585312507	0.48657926558570663	-1.158114819900793	0.24681718294822141	0.3501438893631834
ENSG00000262514	10.904435750535551	-0.10470206129418048	0.4275922516010216	-0.2448642623951849	0.8065615338960996	0.860343794758588
